Original works,,,,,
Opera,,,,,
Don Sanche (Le château de l'amour),1824–25,Stage,,vv ch orch,"opera in 1 act; libretto by Théaulon and de Rancé, after a story by Jean-Pierre Claris de Florian; first perf. 1825-10-17 in Paris; unpublished"
Feierlicher Marsch zum heiligen Gral aus Parsifal,1882,"Piano, arr.",,pf,"based on the theme of the march from Act I of the opera Parsifal, WWV.111 by Richard Wagner"
Freischütz Fantasie,1840,"Piano, arr.",,pf,"based on ""Und ob die Wolke sie verhülle"" (Act III) and Waltz (Act I) from the opera Der Freischütz, Op.77 by Carl Maria von Weber"
Leyer und Schwerdt (Heroide nach Carl Maria von Weber),1848,"Piano, arr.",,pf,"based on the themes of Nos.6, 3 and 2 from the choral song collection Leyer und Schwerdt by Carl Maria von Weber"
"Einsam bin ich, nicht allein (Volkslied aus dem Schauspiel Preziosa)",1848,"Piano, arr.",,pf,"based on Preciosa's song (Act II, No.7) from the incidental music to Preciosa, Op.78 by Carl Maria von Weber"
Schlummerlied mit Arabesken,1848,"Piano, arr.",,pf,"based on the chorus Schlummerlied, Op.68 No.4, by Carl Maria von Weber"
Polonaise brillante [Weber],1851,"Piano, arr.",,pf,"arr. of the Polacca brillante, Op.72 by Carl Maria von Weber; arr. for pf orch as S.367"
Valse d'Adèle (Transcription brillante),1877,"Piano, arr.",,pf,arr. of No.3 of 6 Etudes pour la main gauche seule by Géza Zichy
,,,,,number not allocated
Reminiscences de La Scala (Fantasie über italienische Opernmelodien),1838–39,"Piano, arr.",,pf,using themes from the opera Il giuramento by Saverio Mercadante and another unidentified source
,,,,,number not allocated
Kavallerie-Geschwindmarsch,1883?,"Piano, arr.",,pf,lost; possibly 2nd version of S.233
"Partitions de piano, transcriptions, etc.",,,,,
À la Chapelle Sixtine (Miserere d'Allegri et Ave verum Corpus de Mozart),1862,"Piano, transcr.",,pf,"based on the Miserere by Gregorio Allegri and Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; 1st version of S.461/2; arr. for orch as S.360"
À la Chapelle Sixtine (Miserere d'Allegri et Ave verum Corpus de Mozart),1862,"Piano, transcr.",,pf,"2nd version of S.461/1; arr. for pf4h as S.633, for org as S.658"
Ave verum corpus de Mozart,1867,"Piano, transcr.",,pf,"arr. of the Ave verum corpus, K.618 by Wolfgang Amadeus Mozart; arr. for org/harm as S.674d"
Preludes and Fugues by J.S. Bach (6):,1842–50,"Piano, transcr.",,pf,
Präludium und Fuge,1842–50,"Piano, transcr.",A minor,pf,"arr. of Prelude and Fugue, BWV.543 by Johann Sebastian Bach"
Präludium und Fuge,1842–50,"Piano, transcr.",C major,pf,"arr. of Prelude and Fugue, BWV 545 by Johann Sebastian Bach"
Präludium und Fuge,1842–50,"Piano, transcr.",C minor,pf,"arr. of Prelude and Fugue, BWV 546 by Johann Sebastian Bach"
Präludium und Fuge,1842–50,"Piano, transcr.",C major,pf,"arr. of Prelude and Fugue, BWV 547 by Johann Sebastian Bach"
Präludium und Fuge,1842–50,"Piano, transcr.",E minor,pf,"arr. of Prelude and Fugue, BWV 548 by Johann Sebastian Bach"
Präludium und Fuge,1842–50,"Piano, transcr.",B minor,pf,"arr. of Prelude and Fugue, BWV 544 by Johann Sebastian Bach"
Orgel Fantasie und Fuge,1861?,"Piano, transcr.",G minor,pf,"arr. of Fantasia and Fugue, BWV 542, by Johann Sebastian Bach"
Orgel Fantasie und Fuge,1868,"Piano, transcr.",G minor,pf,2nd version of S.463/1
Symphonie No.5 de Beethoven,1837,"Piano, transcr.",C minor,pf,"arr. of the Symphony No.5, Op.67 by Ludwig van Beethoven; 1st version of S.464/5"
Symphonie No.6 de Beethoven,1837,"Piano, transcr.",F major,pf,"arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 1st version of S.463c, S.464/6"
Symphonie No.6 de Beethoven,1837,"Piano, transcr.",F major,pf,"arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 2nd version of S.463b, S.464/6"
Symphonie No.7 de Beethoven,1837,"Piano, transcr.",A major,pf,"arr. of the Symphony No.7, Op.92 by Ludwig van Beethoven; 1st version of S.464/7"
Marche funèbre de la Symphonie héroïque de Beethoven,1837,"Piano, transcr.",,pf,"arr. of movt. III from Symphony No.3, Op.55 by Ludwig van Beethoven; rev. in S.464/3"
Symphonies de Beethoven (9):,1863–64,"Piano, transcr.",,pf,
Symphonie No.1 de Beethoven,1863–64,"Piano, transcr.",C major,pf,"arr. of the Symphony No.1, Op.15 by Ludwig van Beethoven"
Symphonie No.2 de Beethoven,1863–64,"Piano, transcr.",D major,pf,"arr. of the Symphony No.2, Op.36 by Ludwig van Beethoven;"
Symphonie No.3 de Beethoven,1863–64,"Piano, transcr.",E? major,pf,"arr. of the Symphony No.3, Op.55 by Ludwig van Beethoven; movt.II based on S.463e"
Symphonie No.4 de Beethoven,1863–64,"Piano, transcr.",B? major,pf,"arr. of the Symphony No.4, Op.60 by Ludwig van Beethoven;"
Symphonie No.5 de Beethoven,1863–64,"Piano, transcr.",C minor,pf,"arr. of the Symphony No.5, Op.67 by Ludwig van Beethoven; 2nd version of S.463a"
Symphonie No.6 de Beethoven,1863–64,"Piano, transcr.",F major,pf,"arr. of the Symphony No.6, Op.68 by Ludwig van Beethoven; 3rd version of S.463b, S.463c"
Symphonie No.7 de Beethoven,1863–64,"Piano, transcr.",A major,pf,"arr. of the Symphony No.7, Op.92 by Ludwig van Beethoven; 2nd version of S.463c"
Symphonie No.8 de Beethoven,1863–64,"Piano, transcr.",F major,pf,"arr. of the Symphony No.8, Op.93 by Ludwig van Beethoven"
Symphonie No.9 de Beethoven,1863–64,"Piano, transcr.",D minor,pf,"arr. of the Symphony No.9, Op.125 by Ludwig van Beethoven; arr. for pf as S.657"
Grand septuor de Beethoven,1840,"Piano, transcr.",,pf,"arr. of the Septet, Op.20 by Ludwig van Beethoven; also arr. for pf4h as S.634"
Adelaide von Beethoven,1839,"Piano, transcr.",,pf,"arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 1st version of S.466, S.466b"
Adelaide von Beethoven,1841,"Piano, transcr.",,pf,"arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 2nd version of S.466, S.466a"
Adelaide von Beethoven,1847,"Piano, transcr.",,pf,"arr. of the song Adelaide, Op.46 by Ludwig van Beethoven; 3rd version of S.466a, S.466b"
Beethovens geistliche Lieder von Gellert (6):,1840,"Piano, transcr.",,pf,"arr. of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven; published as vol.1 of Konzerttranskriptionen über 10 geistliche Lieder von Beethoven und Schubert"
Gottes Macht und Vorsehung,1840,"Piano, transcr.",,pf,"arr. of No.5 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Bitten,1840,"Piano, transcr.",,pf,"arr. of No.1 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Bußlied,1840,"Piano, transcr.",,pf,"arr. of No.6 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Vom Tode,1840,"Piano, transcr.",,pf,"arr. of No.3 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Die Liebe des Nächsten,1840,"Piano, transcr.",,pf,"arr. of No.2 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Die Ehre Gottes aus der Natur,1840,"Piano, transcr.",,pf,"arr. of No.4 of 6 Lieder von Gellert, Op.48 by Ludwig van Beethoven"
Beethovens Lieder von Goethe (6),1849,"Piano, transcr.",,pf,
Mignon,1849,"Piano, transcr.",,pf,"arr. of No.1 of 6 songs, Op.75 by Ludwig van Beethoven"
Mit einem gemalten Bande,1849,"Piano, transcr.",,pf,"arr. of No.3 of 3 Songs, Op.83 by Ludwig van Beethoven"
Freudvoll und leidvoll,1849,"Piano, transcr.",,pf,"arr. of the song from the incidental music to Egmont, Op.84 by Ludwig van Beethoven"
Es war einmal ein König,1849,"Piano, transcr.",,pf,"arr. of No.3 of 6 songs, Op.75 by Ludwig van Beethoven"
Wonne der Wehmut,1849,"Piano, transcr.",,pf,"arr. of No.1 of 3 Songs, Op.83 by Ludwig van Beethoven"
Die Trommel gerühret,1849,"Piano, transcr.",,pf,"arr. of the song from the incidental music to Egmont, Op.84 by Ludwig van Beethoven"
An die ferne Geliebte (Liederkreis von Ludwig van Beethoven):,1849,"Piano, transcr.",,pf,"arr. of the song cycle An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Auf dem Hügel,1849,"Piano, transcr.",,pf,"arr. of No.1 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Wo die Bergen,1849,"Piano, transcr.",,pf,"arr. of No.2 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Leichte Segler,1849,"Piano, transcr.",,pf,"arr. of No.3 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Diese Wolken,1849,"Piano, transcr.",,pf,"arr. of No.4 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Es kehret der Maien,1849,"Piano, transcr.",,pf,"arr. of No.5 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Nimm sie hin denn,1849,"Piano, transcr.",,pf,"arr. of No.6 from An die ferne Geliebte, Op.98 by Ludwig van Beethoven"
Episode de la vie d'un artiste (Grande symphonie fantastique par Hector Berlioz),1833,"Piano, transcr.",,pf,"arr. of the Symphonie fantastique, H.48 by Hector Berlioz; 4th movement rev. as S.470a/2"
L'idée fixe (Andante amoroso d'après une mélodie de Berlioz),1833,"Piano, transcr.",,pf,"formerly S.395; based on the main theme from the Symphonie fantastique, H.48 by Hector Berlioz"
Marche au supplice de la Symphonie fantastique (Episode de la vie d'un artiste de Hector Berlioz),1865,"Piano, transcr.",,pf,2nd version of 4th movement from S.470
Ouverture des Francs-juges de Hector Berlioz,1833,"Piano, transcr.",,pf,"arr. of the concert overture to the opera Les francs-juges, H.23 by Hector Berlioz"
Harold en Italie (Symphonie de Berlioz),1836,"Piano, transcr.",,pf (+ va),"arr. of the symphony Harold en Italie, H.68 by Hector Berlioz; 1st version of S.472/2"
Harold en Italie (Symphonie de Berlioz),1850–59?,"Piano, transcr.",,pf (+ va),2nd version of S.472/1
Marche des pèlerins chantant la prière du soir (de la symphonie Harold en Italie de Hector Berlioz),1836–37,"Piano, transcr.",,pf,1st version of S.473/1
Marche des pèlerins (de la symphonie Harold en Italie de Hector Berliioz),1862,"Piano, transcr.",,pf,2nd version of S.473/2
Ouverture du Roi Lear de Hector Berlioz,1836–37,"Piano, transcr.",,pf,"arr. of the overture to Roi Lear, H.53 by Hector Berlioz"
Danse des Sylphes de La damnation de Faust de Hector Berlioz,1860,"Piano, transcr.",,pf,"arr. of the Ballet des Sylphes from part II of La damnation de Faust, H.111 by Hector Berlioz"
Esmeralda (Opéra en 4 actes de L. Bertin),1837,Stage,,vv ch pf,vocal score arr. of the opera La Esmeralda by Louise-Angelique Bertin; see also S.477 and S.477a
Air chanté par Massol de Esmerelda de L. Bertin,1837,"Piano, transcr.",,pf,"arr. of Quasimodo's aria ""Mon Dieu! j’aime"" (No.13) from the opera La Esmeraldaby Louise-Angelique Bertin; extracted from S.476; re-used in S.478/2"
Morceaux detachés d‘Esmeralda de L. Bertin (3):,1837,"Piano, transcr.",,pf,arrs. of extracts from the opera La Esmeralda by Louise Angelique Bertin; extracted from S.476
"Entracte, Recitatif et Romance",1837,"Piano, transcr.",,pf,"arr. of ""Quoi! lui"" (No.11) from the opera La Esmeralda by Louise Angelique Bertin; extracted from S.476"
Air,1837,"Piano, transcr.",,pf,see S.476
Scène et Trio,1837,"Piano, transcr.",,pf,"arr. of ""D’ici vous pourrez voir, sans être vu"" (No.10) from the opera La Esmeraldaby Louise Angelique Bertin; extracted from S.476"
Russischer Galop,1843,"Piano, transcr.",,pf,arr. of the song You Will Not Believe by Pyotr Bulakhov
Tanto gentile e tanto onesta (Dante's Sonett von Hans von Bülow),1874,"Piano, transcr.",,pf,"arr. of the song Wenn sie euch grüsst mit freundlicher Gebärde, Op.22, by Hans von Bülow"
6 Polish Songs (after Chopin),1857–60,"Piano, transcr.",,pf,"arr. of 6 of 19 Polish songs, Op.74 by Frederic Chopin"
Mädchens Wunsch (Zyczenie),1857–60,"Piano, transcr.",,pf,"arr. of No.1 of 19 Polish songs, Op.74 by Frederic Chopin"
Frühling (Wiosna),1857–60,"Piano, transcr.",,pf,"arr. of No.2 of 19 Polish songs, Op.74 by Frederic Chopin"
Das Ringlein (Pier?cie?),1857–60,"Piano, transcr.",,pf,"arr. of No.14 of 19 Polish songs, Op.74 by Frederic Chopin"
Bacchanal (Hulanka),1857–60,"Piano, transcr.",,pf,"arr. of No.4 of 19 Polish songs, Op.74 by Frederic Chopin"
Meine Freuden (Moja pieszczotka),1857–60,"Piano, transcr.",,pf,"arr. of No.12 of 19 Polish songs, Op.74 by Frederic Chopin; 1st version of S.480/5bis"
Mes Joies,1860 or later,"Piano, transcr.",,pf,2nd version of S.480
Die Heimkehr (Narzeczony),1857–60,"Piano, transcr.",,pf,"arr. of No.15 of 19 Polish songs, Op.74 by Frederic Chopin"
Zigeuner-Polka (La célèbre Zigeunerpolka d'August Conradi),1848,"Piano, transcr.",,pf,"arr. of No.2 of 2 Zigeuner-Polkas, Op.5 by August Conradi"
Tarentelle de César Cui,1885,"Piano, transcr.",,pf,"arr. of the Tarantella, Op.12 by César Cui"
Tarantella de Dargomijski,1879,"Piano, transcr.",,pf,arr. of the Tarantella slave by Alexander Dargomyzhsky
Souvenir de Russie (d'après Ferdinand David),1842,"Piano, transcr.",B? minor,pf,arr. of No.22 from Bunte Reihe by Ferdinand David; 1st version of S.484/22
Bunte Reihe (24 Stücke von Ferdinand David),1850,"Piano, transcr.",,pf,arr. of the collection Bunte Reihe by Ferdinand David
Scherzo,1850,"Piano, transcr.",C major,pf,arr. of No.1 from Bunte Reihe by Ferdinand David
Erinnerung,1850,"Piano, transcr.",C minor,pf,arr. of No.2 from Bunte Reihe by Ferdinand David
Mazurka,1850,"Piano, transcr.",D? major,pf,arr. of No.3 from Bunte Reihe by Ferdinand David
Tanz,1850,"Piano, transcr.",C? mino,pf,arr. of No.4 from Bunte Reihe by Ferdinand David
Kinderlied,1850,"Piano, transcr.",D major,pf,arr. of No.5 from Bunte Reihe by Ferdinand David
Capriccio,1850,"Piano, transcr.",D minor,pf,arr. of No.6 from Bunte Reihe by Ferdinand David
Bolero,1850,"Piano, transcr.",E? major,pf,arr. of No.7 from Bunte Reihe by Ferdinand David
Elegie,1850,"Piano, transcr.",E? minor,pf,arr. of No.8 from Bunte Reihe by Ferdinand David
Marsch,1850,"Piano, transcr.",E major,pf,arr. of No.9 from Bunte Reihe by Ferdinand David
Toccata,1850,"Piano, transcr.",E minor,pf,arr. of No.10 from Bunte Reihe by Ferdinand David
Gondellied,1850,"Piano, transcr.",F major,pf,arr. of No.11 from Bunte Reihe by Ferdinand David
Im Sturm,1850,"Piano, transcr.",F minor,pf,arr. of No.12 from Bunte Reihe by Ferdinand David
Romanze,1850,"Piano, transcr.",F? major,pf,arr. of No.13 from Bunte Reihe by Ferdinand David
Allegro agitato,1850,"Piano, transcr.",F? minor,pf,arr. of No.14 from Bunte Reihe by Ferdinand David
Menuetto,1850,"Piano, transcr.",G major,pf,arr. of No.15 from Bunte Reihe by Ferdinand David
Etüde,1850,"Piano, transcr.",G minor,pf,arr. of No.16 from Bunte Reihe by Ferdinand David
Intermezzo,1850,"Piano, transcr.",A? major,pf,arr. of No.17 from Bunte Reihe by Ferdinand David
Serenade,1850,"Piano, transcr.",G? minor,pf,arr. of No.18 from Bunte Reihe by Ferdinand David
Ungarisch,1850,"Piano, transcr.",A major,pf,arr. of No.19 from Bunte Reihe by Ferdinand David; 1st version of S.484/19bis
Ungarisch,1850,"Piano, transcr.",A major,pf,2nd version of S.484/19
Tarantella,1850,"Piano, transcr.",A minor,pf,arr. of No.20 from Bunte Reihe by Ferdinand David
Impromptu,1850,"Piano, transcr.",B? major,pf,arr. of No.21 from Bunte Reihe by Ferdinand David
Im russischer Weise,1850,"Piano, transcr.",B? minor,pf,2nd version of S.483bis
Lied,1850,"Piano, transcr.",B major,pf,arr. of No.23 from Bunte Reihe by Ferdinand David
Capriccio,1850,"Piano, transcr.",B mnor,pf,arr. of No.24 from Bunte Reihe by Ferdinand David
Dessauers Lieder (3):,1846–47,"Piano, transcr.",,pf,
Lockung,1846–47,"Piano, transcr.",,pf,arr. of the song by Josef Dessauer
Zwei Wege,1846–47,"Piano, transcr.",,pf,arr. of the song by Josef Dessauer
Spanisches Lied (Bolero),1846–47,"Piano, transcr.",,pf,arr. of the song by Josef Dessauer
Der Schwur am Rütli (von F. Draeseke),1870,"Piano, transcr.",,pf,arr. of the cantata by Felix Draeseke
"Die Gräberinsel (Lied von Ernst, Herzog zu Sachsen-Coburg-Gotha)",1842,"Piano, transcr.",,pf,"arr. of the song by Ernst II, Duke of Saxe-Coburg-Gotha"
Szózat und Ungarischer Hymnus (Szózat és Magyar Himnusz),1872,"Piano, transcr.",,pf,arr. of S.353
Spanisches Ständchen (Melodie von Graf Leó Festetics),1844,"Piano, transcr.",,pf,arr. of the song by Leo Festetics
Er ist gekommen in Sturm und Regen (Lied von Robert Franz),1848,"Piano, transcr.",,pf,"arr. of No.7 of 12 Gesänge, Op.4 by Robert Franz"
Lieder von Robert Franz (12):,1848,"Piano, transcr.",,pf,
Heft I: Schilflieder,,,,,
Auf geheimen Waldespfadeie,1848,"Piano, transcr.",,pf,"arr. of No.1 of Schilflieder, Op.2, by Robert Franz"
Drüben geht die Sonne scheiden,1848,"Piano, transcr.",,pf,"arr. of No.2 of Schilflieder, Op.2, by Robert Franz"
Trübe wird's,1848,"Piano, transcr.",,pf,"arr. of No.3 of Schilflieder, Op.2, by Robert Franz"
Sonnenuntergang,1848,"Piano, transcr.",,pf,"arr. of No.4 of Schilflieder, Op.2, by Robert Franz"
Auf dem Teich,1848,"Piano, transcr.",,pf,"arr. of No.5 of Schilflieder, Op.2, by Robert Franz"
Lieder von Robert Franz (12):,1848,"Piano, transcr.",,pf,
Heft II: Drei Lieder,,,,,
Der Schalk,1848,"Piano, transcr.",,pf,"arr. of No.1 of 6 Gesänge, Op.3, by Robert Franz"
Der Bote,1848,"Piano, transcr.",,pf,"arr. of No.1 of 6 Gesänge, Op.8, by Robert Franz"
Meeresstille,1848,"Piano, transcr.",,pf,"arr. of No.2 of 6 Gesänge, Op.8, by Robert Franz"
Lieder von Robert Franz (12):,1848,"Piano, transcr.",,pf,
Heft III: Vier Lieder,,,,,
Treibt der Sommer seinen Rosen,1848,"Piano, transcr.",,pf,"arr. of No.5 of 6 Gesänge, Op.8, by Robert Franz"
Gewitternacht,1848,"Piano, transcr.",,pf,"arr. of No.6 of 6 Gesänge, Op.8, by Robert Franz"
Das ist ein Brausen und Heulen,1848,"Piano, transcr.",,pf,"arr. of No.4 of 6 Gesänge, Op.8, by Robert Franz"
Frühling und Liebe,1848,"Piano, transcr.",,pf,"arr. of No.3 of 6 Gesänge, Op.3, by Robert Franz"
Liebesszene und Fortunas Kugel aus dem Oratorium Die sieben Todsünden (Fantasiestück nach Adalbert von Goldschmidt),1880,"Piano, transcr.",,pf,arr. of extracts from the oratorio Die sieben Todsünden by Adalbert von Goldschmidt
